days_to_detection,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_removed,symptomatic,vaccinated,FoI
8.89999999999998,0.1,2.81239596586526,6.18382479307765,0,0,107615.5,0,0,1.49109220411625
4.9,0.1,4.92733299462689,9.78930528250307,0,1,108728.9,1,0,0.172386649136669
3.9,0.1,4.2413125084948,8.94233498190047,1,0,108887,1,0,0.00650081837100197
5.1,0.1,5.37719695071346,5.45880278097174,1,0,110400,1,0,3.2263877035855e-08
5.3,0.1,5.35484830229247,6.62939976452734,0,1,110984.5,1,0,7.81355689039404e-08
8.39999999999999,0.1,6.70800273825351,9.34152142736252,1,0,111571,0,0,0.000334998798235911
6.59999999999999,0.1,8.84024277747628,7.70888981229554,1,0,111929,1,0,0.004990510450554
3.7,0.1,3.76514084362533,5.19431848258291,0,1,113236.9,1,0,0.000109180149580887
5.9,0.1,5.95653069822093,5.37569078688902,0,1,113712.6,1,0,0.00935088177853076
2.7,0.1,2.78153105036152,8.13486912589631,0,1,114291.6,1,0,0.00523358758974362
4.9,0.1,4.93576812900047,6.00552781031806,0,1,114655.3,1,0,8.84486181090188e-09
4.3,0.1,4.6470317018624,8.93058536474545,1,0,117062,1,0,3.56963325046961
4.9,0.1,2.3402635064006,8.06331923940999,1,0,117227,0,0,1.54240915969923
3,0.1,3.01738758285245,6.31225943577658,0,1,120601.8,1,0,3.40766953014768e-07
6.19999999999999,0.1,3.46179044529834,6.46344870242072,1,0,121926,0,0,4.02231246212367
4.5,0.1,4.53362137377384,5.77051150944304,0,1,123986.9,1,0,1.54674116304107e-06
3.7,0.1,3.75497163611248,6.80425187545237,0,1,124278.1,1,0,0.00349084854837762
5.1,0.1,5.17808653990492,5.92268384764051,0,1,126945.7,1,0,0.756985545766501
5.2,0.1,5.24075915351114,5.08242912254984,0,1,130195.2,1,0,0.0754260180554467
5.5,0.1,5.52928658130021,6.97167188245713,0,1,130204.1,1,0,2.30302814074593e-07
5.4,0.1,4.62178223817715,6.84986723446124,1,0,130421,0,0,6.76864915921822e-08
5,0.1,5.08250529840636,7.99434960231974,0,1,130422.9,1,0,9.17050356857628e-06
13.9,0.1,17.4321852015055,9.86758512039577,1,0,133462,0,0,7.98906955150628e-13
9.59999999999998,0.1,13.8911026406443,6.40688511244443,1,0,137092,1,0,2.21000110240857
4.8,0.1,6.5834845683622,6.08170135394665,1,0,138010,1,0,0.000543023180281817
3.7,0.1,8.53410819224051,5.25828628053203,1,0,141505,0,0,0.00394299157524103
5,0.1,7.0819017078192,7.10331310340931,1,0,144074,1,0,0.463239440965165
2.4,0.1,2.42956755964537,7.27369620668717,0,1,144231.7,1,0,0.0223406880122108
5.4,0.1,3.06304055214333,9.98730775182614,1,0,144494,0,0,0.0238897815674897
3.1,0.1,3.10447306512781,6.15919223590342,0,1,144906.2,1,0,1.8460218377926
5.99999999999999,0.1,7.39141613184641,9.44584418849381,1,0,147963,1,0,0.815328500082292
8.99999999999998,0.1,10.6165295337499,9.18207336906684,1,0,148858,1,0,0.00183378649425411
6.29999999999999,0.1,8.24676911396723,6.78200609688886,1,0,149796,0,0,0.0309400793716825
5.99999999999999,0.1,6.09959627308633,7.43975203752921,1,1,150285,1,0,9.76324980001215e-07
4.4,0.1,6.13558880504818,9.42246312654399,1,0,151583,1,0,2.06894624533882e-10
2.7,0.1,2.7014377137492,9.57675231220274,0,1,153470.2,1,0,0.000191455825080894
4.7,0.1,4.4582331345956,8.6962367353794,1,0,156838,0,0,2.58670241339908e-08
5.99999999999999,0.1,6.45029623087721,6.03092078179341,1,0,157301,1,0,4.61330383667592e-07
6.09999999999999,0.1,6.91013991985295,6.92099615159211,1,0,158149,1,0,0.0677323311424056
4.3,0.1,4.31854965786368,8.53116030264632,0,1,160978.2,1,0,0.0383163704331411
4.6,0.1,5.41676563010422,9.45942682653764,1,0,162064,1,0,0.116059599817052
2.4,0.1,2.4389999907494,6.54669432722412,0,1,163229.8,1,0,1.96005129417335e-08
4.3,0.1,4.39765797474669,5.29807295213898,0,1,166932.8,1,0,0.449123634643396
5.9,0.1,5.96739543116689,8.86593994783463,0,1,168398,1,0,5.32666701310977e-05
3.7,0.1,3.71293811014167,8.78535319128142,0,1,168801.3,1,0,1.31098779708182
7.09999999999999,0.1,9.3698346197807,8.43554607487024,1,0,168804,1,0,0.713112944165035
4.3,0.1,3.6845390695706,7.21360357063126,1,0,170040,0,0,8.15610576605849e-05
3.1,0.1,3.11777240568104,6.8371540002048,0,1,170431.5,1,0,1.03463605993579
4.5,0.1,4.57380161800105,7.60329568306606,0,1,170435,1,0,0.676300130590943
3.3,0.1,3.31837699299687,6.79348628283928,0,1,170436.1,1,0,0.0447580799736541
4.8,0.1,4.85285047140427,9.25299087295778,0,1,170668.7,1,0,1.00467640430483e-09
2.5,0.1,2.52971290712426,7.53205142895208,0,1,171700.3,1,0,0.000537825228836371
4,0.1,4.07019784087946,6.608804985376,0,1,171702.1,1,0,2.60584279930907
