days_to_detection,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_removed,symptomatic,vaccinated,FoI
4.8,0.1,4.81313092469783,9.82365689848698,0,1,307269.6,1,0,0.0633810656947001
4.2,0.1,5.79233776792983,8.33798981374088,1,0,312754,1,0,0.000777730756379735
2,0.1,2.09403626954312,7.51363243246032,0,1,314496.3,1,0,2.66503560962261e-09
4.2,0.1,2.6168562260689,8.49575749993547,1,0,316591,0,0,0.487799429165258
6.19999999999999,0.1,7.4759868246888,5.96520009733502,1,0,317566,1,0,0.607874273035854
5.4,0.1,5.47294177910832,7.19868181400334,1,0,317843,0,0,2.39240460492341e-07
2.2,0.1,2.23363733021286,7.67934269232159,0,1,331462.6,1,0,1.50853109626381e-06
2.7,0.1,2.74462835487405,5.06161364968201,0,1,331465.2,1,0,6.4343909622832e-13
3.8,0.1,3.81050301886172,5.63900902338105,0,1,334838.2,1,0,1.19853094861489e-06
5.7,0.1,7.05089474266422,5.48206087807741,1,0,347333,1,0,0.0330950981052762
5.8,0.1,5.84888554163833,7.17770257045475,0,1,357805.6,1,0,0.00385185246343748
6.09999999999999,0.1,7.77556918783048,5.33114174668335,1,0,358684,0,0,2.03231750839261e-05
3.7,0.1,4.83156857776604,5.79486902918606,1,0,362714,1,0,0.0227534383771145
7.59999999999999,0.1,7.637223278724,5.17314064533354,1,0,363617,0,0,1.05127521207114e-06
4.2,0.1,4.27608457465801,5.93704465990796,0,1,369880.9,1,0,9.65536322757336e-05
4.5,0.1,4.97238268714832,8.58733713173625,1,0,371579,0,0,0.144035148670017
6.79999999999999,0.1,6.79506327392445,5.62342248845464,1,0,374272,0,0,9.08735555849569
5.2,0.1,3.28539337059598,9.64162627118218,1,0,374274,0,0,0.067601557025962
3.3,0.1,3.30633583313472,5.01271916159851,0,1,374274.2,1,0,3.64175860864338
4.4,0.1,5.49922571175599,6.31342303220785,1,0,374278,0,0,4.93916668177256e-08
8.59999999999999,0.1,10.132470341872,7.06299772898028,1,0,374279,1,0,0.378004598194123
3.1,0.1,3.1670087183813,9.17766863976321,0,1,374839.5,1,0,0.00923805279566562
2.9,0.1,2.93179997995335,6.52072297171054,0,1,384487.9,1,0,2.06478021789299e-06
5.4,0.1,5.49261132034303,8.93764749058898,0,1,384500.6,1,0,4.57333222022665e-11
4.9,0.1,4.92444178569228,9.53395904394161,0,1,386101.4,1,0,1.98773665275952
4.4,0.1,4.44287986520639,7.06206856845896,0,1,393216.7,1,0,6.58194434189917e-08
8.89999999999998,0.1,11.749855693195,6.00274032535771,1,0,393223,1,0,0.00253599259706226
4.8,0.1,3.08616777535472,5.00104893829304,1,0,395139,0,0,3.32101200524869
5.2,0.1,5.28876164649987,8.19708981639705,0,1,399664.9,1,0,1.40801205824932
4.9,0.1,6.01477434703805,5.94980591533998,1,0,399665,1,0,6.85188425291048e-08
